10,4	12,855	0,075	0,075	12,855	NAN	
10,5	12,945	0,075	0,075	12,945	NAN	
10,6	13,05	0,075	0,075	13,05	NAN	
10,7	13,155	0,09	0,09	13,155	NAN	
10,8	13,245	0,095	0,095	13,245	NAN	
10,9	13,335	0,095	0,095	13,335	NAN	
11	13,44	0,105	0,105	13,44	NAN	
11,234	13,665	0,14	0,14	13,665	NAN	
11,245	13,665	0,14	0,14	13,665	NAN	
11,3	13,725	0,135	0,135	13,725	NAN	
11,4	13,815	0,15	0,15	13,815	NAN	
11,5	13,905	0,165	0,165	13,905	NAN	
11,6	13,995	0,165	0,165	13,995	NAN	
11,7	14,085	0,18	0,18	14,085	NAN	
11,8	14,19	0,19	0,19	14,19	NAN	
11,9	14,265	0,215	0,215	14,265	NAN	
12	14,37	0,225	0,225	14,37	NAN	
12,234	14,58	0,265	0,265	14,58	NAN	
12,245	14,58	0,265	0,265	14,58	NAN	
12,3	14,625	0,275	0,275	14,625	NAN	
12,4	14,73	0,295	0,295	14,73	NAN	
12,5	14,805	0,31	0,31	14,805	NAN	
12,6	14,895	0,325	0,325	14,895	NAN	
12,7	15	0,345	0,345	15	NAN	
12,8	15,075	0,37	0,37	15,075	NAN	
12,9	15,165	0,395	0,395	15,165	NAN	
13	15,255	0,415	0,415	15,255	NAN	
13,234	15,465	0,475	0,475	15,465	NAN	
13,246	15,48	0,475	0,475	15,48	NAN	
13,3	15,525	0,495	0,495	15,525	NAN	
13,4	15,6	0,505	0,505	15,6	NAN	
13,5	15,69	0,53	0,53	15,69	NAN	
13,6	15,78	0,55	0,55	15,78	NAN	
13,7	15,855	0,55	0,55	15,855	NAN	
13,8	15,945	0,555	0,555	15,945	NAN	
13,9	16,02	0,55	0,55	16,02	NAN	
14	16,11	0,545	0,545	16,11	NAN	
14,234	16,305	0,525	0,525	16,305	NAN	
14,245	16,305	0,51	0,51	16,305	NAN	
14,3	16,35	0,51	0,51	16,35	NAN	
14,4	16,44	0,49	0,49	16,44	NAN	
14,5	16,515	0,475	0,475	16,515	NAN	
14,6	16,605	0,445	0,445	16,605	NAN	
14,7	16,68	0,43	0,43	16,68	NAN	
14,8	16,755	0,405	0,405	16,755	NAN	
14,9	16,845	0,38	0,38	16,845	NAN	
15	16,905	0,36	0,36	16,905	NAN	
15,234	17,085	0,32	0,32	17,085	NAN	
15,245	17,1	0,31	0,31	17,1	NAN	
15,3	17,145	0,31	0,31	17,145	NAN	
15,4	17,22	0,29	0,29	17,22	NAN	
15,5	17,295	0,28	0,28	17,295	NAN	
15,6	17,37	0,275	0,275	17,37	NAN	
15,7	17,46	0,265	0,265	17,46	NAN	
15,8	17,535	0,255	0,255	17,535	NAN	
15,9	17,61	0,25	0,25	17,61	NAN	
16	17,685	0,25	0,25	17,685	NAN	
16,234	17,85	0,26	0,26	17,85	NAN	
16,245	17,865	0,255	0,255	17,865	NAN	
16,3	17,895	0,255	0,255	17,895	NAN	
16,4	17,985	0,265	0,265	17,985	NAN	
16,5	18,045	0,27	0,27	18,045	NAN	
16,6	18,12	0,28	0,28	18,12	NAN	
16,7	18,195	0,295	0,295	18,195	NAN	
16,8	18,27	0,3	0,3	18,27	NAN	
16,9	18,345	0,31	0,31	18,345	NAN	
17	18,42	0,32	0,32	18,42	NAN	
17,234	18,585	0,365	0,365	18,585	NAN	
17,245	18,585	0,35	0,35	18,585	NAN	
17,3	18,63	0,36	0,36	18,63	NAN	
17,4	18,69	0,38	0,38	18,69	NAN	
17,5	18,765	0,395	0,395	18,765	NAN	
17,6	18,84	0,425	0,425	18,84	NAN	
17,7	18,9	0,445	0,445	18,9	NAN	
17,8	18,975	0,455	0,455	18,975	NAN	
17,9	19,05	0,48	0,48	19,05	NAN	
18	19,125	0,505	0,505	19,125	NAN	
18,234	19,275	0,555	0,555	19,275	NAN	
18,246	19,275	0,55	0,55	19,275	NAN	
18,3	19,32	0,575	0,575	19,32	NAN	
18,4	19,395	0,595	0,595	19,395	NAN	
18,5	19,455	0,625	0,625	19,455	NAN	
18,6	19,515	0,645	0,645	19,515	NAN	
18,7	19,59	0,655	0,655	19,59	NAN	
18,8	19,65	0,67	0,67	19,65	NAN	
18,9	19,725	0,69	0,69	19,725	NAN	
19	19,785	0,72	0,72	19,785	NAN	
19,234	19,935	0,83	0,83	19,935	NAN	
19,245	19,95	0,825	0,825	19,95	NAN	
19,3	19,98	0,86	0,86	19,98	NAN	
19,4	20,04	0,89	0,89	20,04	NAN	
19,5	20,115	0,92	0,92	20,115	NAN	
19,6	20,175	0,95	0,95	20,175	NAN	
19,7	20,235	0,99	0,99	20,235	NAN	
19,8	20,295	1,02	1,02	20,295	NAN	
19,9	20,355	1,055	1,055	20,355	NAN	
20	20,43	1,085	1,085	20,43	NAN	
20,234	20,565	1,135	1,135	20,565	NAN	
20,244	20,58	1,125	1,125	20,58	NAN	
20,3	20,61	1,15	1,15	20,61	NAN	
20,4	20,655	1,17	1,17	20,655	NAN	
20,5	20,73	1,17	1,17	20,73	NAN	
20,6	20,79	1,175	1,175	20,79	NAN	
20,7	20,85	1,18	1,18	20,85	NAN	
20,8	20,91	1,175	1,175	20,91	NAN	
20,9	20,97	1,18	1,18	20,97	NAN	
21	21,03	1,175	1,175	21,03	NAN	
21,234	21,165	1,15	1,15	21,165	NAN	
21,245	21,18	1,14	1,14	21,18	NAN	
21,3	21,21	1,14	1,14	21,21	NAN	
21,4	21,255	1,13	1,13	21,255	NAN	
21,5	21,33	1,11	1,11	21,33	NAN	
21,6	21,39	1,095	1,095	21,39	NAN	
21,7	21,435	1,07	1,07	21,435	NAN	
21,8	21,495	1,045	1,045	21,495	NAN	
21,9	21,555	1,015	1,015	21,555	NAN	
22	21,6	0,995	0,995	21,6	NAN	
22,233	21,735	0,93	0,93	21,735	NAN	
22,245	21,75	0,915	0,915	21,75	NAN	
22,3	21,78	0,915	0,915	21,78	NAN	
22,4	21,84	0,895	0,895	21,84	NAN	
22,5	21,885	0,865	0,865	21,885	NAN	
22,6	21,945	0,84	0,84	21,945	NAN	
22,7	22,005	0,825	0,825	22,005	NAN	
22,8	22,065	0,81	0,81	22,065	NAN	
22,9	22,11	0,785	0,785	22,11	NAN	
23	22,17	0,76	0,76	22,17	NAN	
23,233	22,29	0,72	0,72	22,29	NAN	
23,245	22,29	0,71	0,71	22,29	NAN	
23,3	22,32	0,715	0,715	22,32	NAN	
23,4	22,38	0,705	0,705	22,38	NAN	
23,5	22,44	0,69	0,69	22,44	NAN	
23,6	22,485	0,685	0,685	22,485	NAN	
23,7	22,53	0,675	0,675	22,53	NAN	
23,8	22,59	0,68	0,68	22,59	NAN	
23,9	22,635	0,675	0,675	22,635	NAN	
24	22,695	0,67	0,67	22,695	NAN	
24,233	22,815	0,675	0,675	22,815	NAN	
24,245	22,815	0,665	0,665	22,815	NAN	
24,3	22,845	0,715	0,715	22,845	NAN	
24,4	22,905	0,805	0,805	22,905	NAN	
24,5	22,95	0,845	0,845	22,95	NAN	
24,6	22,995	0,855	0,855	22,995	NAN	
24,7	23,055	0,85	0,85	23,055	NAN	
24,8	23,1	0,845	0,845	23,1	NAN	
24,9	23,145	0,84	0,84	23,145	NAN	
25	23,205	0,84	0,84	23,205	NAN	
25,233	23,325	0,855	0,855	23,325	NAN	
25,245	23,325	0,85	0,85	23,325	NAN	
25,3	23,355	0,86	0,86	23,355	NAN	
25,4	23,4	0,86	0,86	23,4	NAN	
25,5	23,445	0,875	0,875	23,445	NAN	
25,6	23,49	0,885	0,885	23,49	NAN	
25,7	23,535	0,895	0,895	23,535	NAN	
25,8	23,595	0,905	0,905	23,595	NAN	
25,9	23,64	0,92	0,92	23,64	NAN	
26	23,685	0,935	0,935	23,685	NAN	
26,233	23,79	0,975	0,975	23,79	NAN	
26,245	23,805	0,965	0,965	23,805	NAN	
26,3	23,835	0,98	0,98	23,835	NAN	
26,4	23,865	1	1	23,865	NAN	
26,5	23,925	1,02	1,02	23,925	NAN	
26,6	23,97	1,04	1,04	23,97	NAN	
26,7	24,015	1,06	1,06	24,015	NAN	
26,8	24,06	1,085	1,085	24,06	NAN	
26,9	24,105	1,105	1,105	24,105	NAN	
27	24,15	1,13	1,13	24,15	NAN	
27,233	24,255	1,185	1,185	24,255	NAN	
27,244	24,255	1,175	1,175	24,255	NAN	
27,3	24,285	1,215	1,215	24,285	NAN	
27,4	24,33	1,245	1,245	24,33	NAN	
27,5	24,375	1,27	1,27	24,375	NAN	
27,6	24,435	1,3	1,3	24,435	NAN	
