MIN=0	0	-10	-0,5	0	0	
MAX=40	30	10	5	27	5	
SCALE=10	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,315	-0,02	-0,02	0,315	NAN	
0,1	0,315	-0,02	-0,02	0,315	NAN	
0,2	0,315	-0,02	-0,02	0,315	NAN	
0,3	0,315	-0,015	-0,015	0,315	NAN	
0,4	0,33	-0,025	-0,025	0,33	NAN	
0,5	0,315	-0,02	-0,02	0,315	NAN	
0,6	0,315	-0,02	-0,02	0,315	NAN	
0,7	0,39	-0,025	-0,025	0,39	NAN	
0,8	0,555	-0,02	-0,02	0,555	NAN	
0,9	0,72	-0,02	-0,02	0,72	NAN	
1	0,885	-0,01	-0,01	0,885	NAN	
1,1	1,05	-0,015	-0,015	1,05	NAN	
1,2	1,2	-0,015	-0,015	1,2	NAN	
1,3	1,365	-0,015	-0,015	1,365	NAN	
1,4	1,515	-0,015	-0,015	1,515	NAN	
1,5	1,665	-0,015	-0,015	1,665	NAN	
1,6	1,845	-0,015	-0,015	1,845	NAN	
1,7	1,98	-0,015	-0,015	1,98	NAN	
1,8	2,145	-0,025	-0,025	2,145	NAN	
1,9	2,28	-0,015	-0,015	2,28	NAN	
2	2,445	-0,015	-0,015	2,445	NAN	
2,1	2,58	-0,02	-0,02	2,58	NAN	
2,2	2,745	-0,015	-0,015	2,745	NAN	
2,3	2,895	-0,015	-0,015	2,895	NAN	
2,4	3,045	-0,015	-0,015	3,045	NAN	
2,5	3,18	-0,015	-0,015	3,18	NAN	
2,6	3,345	-0,015	-0,015	3,345	NAN	
2,7	3,48	-0,02	-0,02	3,48	NAN	
2,8	3,63	-0,015	-0,015	3,63	NAN	
2,9	3,78	-0,015	-0,015	3,78	NAN	
3	3,915	-0,015	-0,015	3,915	NAN	
3,1	4,065	-0,015	-0,015	4,065	NAN	
3,2	4,2	-0,015	-0,015	4,2	NAN	
3,3	4,35	-0,015	-0,015	4,35	NAN	
3,4	4,485	-0,015	-0,015	4,485	NAN	
3,5	4,62	-0,015	-0,015	4,62	NAN	
3,6	4,77	-0,01	-0,01	4,77	NAN	
3,7	4,905	-0,015	-0,015	4,905	NAN	
3,8	5,04	-0,01	-0,01	5,04	NAN	
3,9	5,175	-0,005	-0,005	5,175	NAN	
4	5,31	0	0	5,31	NAN	
4,1	5,445	0	0	5,445	NAN	
4,2	5,595	0	0	5,595	NAN	
4,3	5,715	0	0	5,715	NAN	
4,4	5,85	0,005	0,005	5,85	NAN	
4,5	5,985	0,005	0,005	5,985	NAN	
4,6	6,12	0,01	0,01	6,12	NAN	
4,7	6,255	0,005	0,005	6,255	NAN	
4,8	6,375	0,005	0,005	6,375	NAN	
4,9	6,51	0,01	0,01	6,51	NAN	
5	6,645	0,01	0,01	6,645	NAN	
5,1	6,78	0,01	0,01	6,78	NAN	
5,2	6,9	0,01	0,01	6,9	NAN	
5,3	7,035	0,005	0,005	7,035	NAN	
5,4	7,155	0,005	0,005	7,155	NAN	
5,5	7,29	0	0	7,29	NAN	
5,6	7,41	0	0	7,41	NAN	
5,7	7,545	0	0	7,545	NAN	
5,8	7,665	0	0	7,665	NAN	
5,9	7,785	0	0	7,785	NAN	
6	7,92	0,005	0,005	7,92	NAN	
6,1	8,04	0	0	8,04	NAN	
6,2	8,16	0,01	0,01	8,16	NAN	
6,3	8,28	0	0	8,28	NAN	
6,4	8,4	0,01	0,01	8,4	NAN	
6,5	8,535	0,01	0,01	8,535	NAN	
6,6	8,655	0,015	0,015	8,655	NAN	
