MIN=0	0	-10	-0,5	0	0	
MAX=40	30	10	5	27	5	
SCALE=10	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,315	-0,02	-0,02	0,315	NAN	
0,1	0,315	-0,02	-0,02	0,315	NAN	
0,2	0,315	-0,015	-0,015	0,315	NAN	
0,3	0,315	-0,01	-0,01	0,315	NAN	
0,508	0,315	-0,015	-0,015	0,315	NAN	
0,519	0,315	-0,025	-0,025	0,315	NAN	
0,6	0,345	-0,015	-0,015	0,345	NAN	
0,7	0,51	-0,02	-0,02	0,51	NAN	
0,8	0,66	-0,02	-0,02	0,66	NAN	
0,9	0,825	-0,015	-0,015	0,825	NAN	
1	0,99	-0,015	-0,015	0,99	NAN	
1,1	1,14	-0,015	-0,015	1,14	NAN	
1,2	1,305	-0,01	-0,01	1,305	NAN	
1,3	1,47	-0,01	-0,01	1,47	NAN	
1,492	1,755	0	0	1,755	NAN	
1,504	1,77	-0,015	-0,015	1,77	NAN	
1,6	1,92	-0,015	-0,015	1,92	NAN	
1,7	2,07	-0,005	-0,005	2,07	NAN	
1,8	2,235	-0,02	-0,02	2,235	NAN	
1,9	2,37	-0,01	-0,01	2,37	NAN	
2	2,535	-0,01	-0,01	2,535	NAN	
2,1	2,685	-0,01	-0,01	2,685	NAN	
2,2	2,82	-0,015	-0,015	2,82	NAN	
2,3	2,97	-0,015	-0,015	2,97	NAN	
2,508	3,285	0	0	3,285	NAN	
2,519	3,3	-0,015	-0,015	3,3	NAN	
2,6	3,405	-0,02	-0,02	3,405	NAN	
2,7	3,555	-0,015	-0,015	3,555	NAN	
2,8	3,705	-0,02	-0,02	3,705	NAN	
2,9	3,84	-0,02	-0,02	3,84	NAN	
3	3,99	-0,015	-0,015	3,99	NAN	
3,1	4,125	-0,01	-0,01	4,125	NAN	
3,2	4,26	-0,01	-0,01	4,26	NAN	
3,3	4,41	-0,01	-0,01	4,41	NAN	
3,508	4,71	0,015	0,015	4,71	NAN	
3,519	4,725	0	0	4,725	NAN	
3,6	4,83	-0,005	-0,005	4,83	NAN	
3,7	4,965	-0,005	-0,005	4,965	NAN	
3,8	5,1	0	0	5,1	NAN	
3,9	5,25	-0,005	-0,005	5,25	NAN	
4	5,385	0	0	5,385	NAN	
4,1	5,52	0	0	5,52	NAN	
4,2	5,64	0,01	0,01	5,64	NAN	
4,3	5,775	0,015	0,015	5,775	NAN	
4,508	6,045	0,035	0,035	6,045	NAN	
4,519	6,06	0,01	0,01	6,06	NAN	
4,6	6,18	0,02	0,02	6,18	NAN	
4,7	6,315	0,015	0,015	6,315	NAN	
4,8	6,435	0,015	0,015	6,435	NAN	
4,9	6,555	0,015	0,015	6,555	NAN	
5	6,69	0,015	0,015	6,69	NAN	
5,1	6,825	0,01	0,01	6,825	NAN	
5,2	6,945	0,01	0,01	6,945	NAN	
5,3	7,065	0,015	0,015	7,065	NAN	
5,507	7,335	0,025	0,025	7,335	NAN	
5,519	7,35	0,005	0,005	7,35	NAN	
5,6	7,44	0,01	0,01	7,44	NAN	
5,7	7,575	0	0	7,575	NAN	
5,8	7,71	0,005	0,005	7,71	NAN	
5,9	7,83	0,005	0,005	7,83	NAN	
6	7,95	0	0	7,95	NAN	
6,1	8,07	0,01	0,01	8,07	NAN	
6,2	8,19	0,01	0,01	8,19	NAN	
6,3	8,31	0,01	0,01	8,31	NAN	
6,507	8,565	0,035	0,035	8,565	NAN	
6,519	8,58	0,015	0,015	8,58	NAN	
6,6	8,67	0,025	0,025	8,67	NAN	
