MIN=0	0	-10	-0,5	0	0	
MAX=40	30	10	5	27	5	
SCALE=10	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,315	-0,025	-0,025	0,315	NAN	
0,1	0,315	-0,02	-0,02	0,315	NAN	
0,2	0,315	-0,015	-0,015	0,315	NAN	
0,3	0,315	-0,015	-0,015	0,315	NAN	
0,4	0,315	-0,015	-0,015	0,315	NAN	
0,5	0,315	-0,015	-0,015	0,315	NAN	
0,6	0,33	-0,01	-0,01	0,33	NAN	
0,7	0,39	-0,015	-0,015	0,39	NAN	
0,8	0,555	-0,015	-0,015	0,555	NAN	
0,9	0,72	-0,015	-0,015	0,72	NAN	
1	0,87	-0,015	-0,015	0,87	NAN	
1,1	1,035	-0,015	-0,015	1,035	NAN	
1,2	1,185	-0,015	-0,015	1,185	NAN	
1,3	1,35	-0,01	-0,01	1,35	NAN	
1,4	1,515	-0,015	-0,015	1,515	NAN	
1,5	1,665	-0,015	-0,015	1,665	NAN	
1,6	1,815	-0,01	-0,01	1,815	NAN	
1,7	1,965	-0,01	-0,01	1,965	NAN	
1,8	2,115	-0,01	-0,01	2,115	NAN	
1,9	2,265	0,005	0,005	2,265	NAN	
2	2,415	-0,01	-0,01	2,415	NAN	
2,1	2,565	-0,005	-0,005	2,565	NAN	
2,2	2,715	-0,01	-0,01	2,715	NAN	
2,3	2,865	-0,015	-0,015	2,865	NAN	
2,4	3,015	-0,01	-0,01	3,015	NAN	
2,5	3,165	-0,01	-0,01	3,165	NAN	
2,6	3,315	-0,005	-0,005	3,315	NAN	
2,7	3,45	-0,015	-0,015	3,45	NAN	
2,8	3,6	-0,015	-0,015	3,6	NAN	
2,9	3,735	-0,01	-0,01	3,735	NAN	
3	3,885	-0,01	-0,01	3,885	NAN	
3,1	4,035	-0,005	-0,005	4,035	NAN	
3,2	4,17	-0,005	-0,005	4,17	NAN	
3,3	4,305	-0,005	-0,005	4,305	NAN	
3,4	4,455	-0,005	-0,005	4,455	NAN	
3,5	4,59	-0,01	-0,01	4,59	NAN	
3,6	4,725	-0,005	-0,005	4,725	NAN	
3,7	4,86	-0,005	-0,005	4,86	NAN	
3,8	5,01	0	0	5,01	NAN	
3,9	5,145	0,005	0,005	5,145	NAN	
4	5,28	0	0	5,28	NAN	
4,1	5,415	0,02	0,02	5,415	NAN	
4,2	5,55	0,01	0,01	5,55	NAN	
4,3	5,685	0,01	0,01	5,685	NAN	
4,4	5,82	0,01	0,01	5,82	NAN	
4,5	5,94	0,01	0,01	5,94	NAN	
4,6	6,075	0,02	0,02	6,075	NAN	
4,7	6,21	0,015	0,015	6,21	NAN	
4,8	6,345	0,02	0,02	6,345	NAN	
4,9	6,465	0,015	0,015	6,465	NAN	
5	6,615	0,015	0,015	6,615	NAN	
5,1	6,72	0,015	0,015	6,72	NAN	
5,2	6,855	0,01	0,01	6,855	NAN	
5,3	6,99	0,015	0,015	6,99	NAN	
5,4	7,125	0,015	0,015	7,125	NAN	
5,5	7,245	0,01	0,01	7,245	NAN	
5,6	7,365	0,01	0,01	7,365	NAN	
5,7	7,485	0,005	0,005	7,485	NAN	
5,8	7,62	0,01	0,01	7,62	NAN	
5,9	7,74	0,01	0,01	7,74	NAN	
6	7,875	0,005	0,005	7,875	NAN	
6,1	7,98	0,005	0,005	7,98	NAN	
6,2	8,115	0,015	0,015	8,115	NAN	
6,3	8,235	0,015	0,015	8,235	NAN	
6,4	8,355	0,01	0,01	8,355	NAN	
6,5	8,475	0,015	0,015	8,475	NAN	
