MIN=0	0	-10	-0,5	0	0	
MAX=40	30	10	5	27	5	
SCALE=10	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,315	-0,01	-0,01	0,315	NAN	
0,101	0,315	-0,01	-0,01	0,315	NAN	
0,2	0,315	-0,01	-0,01	0,315	NAN	
0,301	0,315	-0,005	-0,005	0,315	NAN	
0,4	0,315	-0,01	-0,01	0,315	NAN	
0,5	0,315	-0,015	-0,015	0,315	NAN	
0,6	0,315	-0,01	-0,01	0,315	NAN	
0,7	0,315	-0,01	-0,01	0,315	NAN	
0,8	0,315	-0,005	-0,005	0,315	NAN	
1	0,315	-0,01	-0,01	0,315	NAN	
1,011	0,315	-0,02	-0,02	0,315	NAN	
1,1	0,315	0	0	0,315	NAN	
1,2	0,315	-0,01	-0,01	0,315	NAN	
1,3	0,315	-0,01	-0,01	0,315	NAN	
1,4	0,315	-0,01	-0,01	0,315	NAN	
1,5	0,36	-0,015	-0,015	0,36	NAN	
1,6	0,525	-0,01	-0,01	0,525	NAN	
1,7	0,675	-0,01	-0,01	0,675	NAN	
1,8	0,855	-0,01	-0,01	0,855	NAN	
2	1,17	-0,01	-0,01	1,17	NAN	
2,011	1,185	-0,015	-0,015	1,185	NAN	
2,1	1,32	-0,01	-0,01	1,32	NAN	
2,2	1,47	-0,005	-0,005	1,47	NAN	
2,3	1,65	-0,005	-0,005	1,65	NAN	
2,4	1,785	-0,005	-0,005	1,785	NAN	
2,5	1,935	-0,005	-0,005	1,935	NAN	
2,6	2,085	-0,005	-0,005	2,085	NAN	
2,7	2,235	-0,005	-0,005	2,235	NAN	
2,8	2,385	-0,01	-0,01	2,385	NAN	
2,999	2,7	-0,005	-0,005	2,7	NAN	
3,011	2,715	-0,015	-0,015	2,715	NAN	
3,1	2,85	-0,01	-0,01	2,85	NAN	
3,2	2,985	-0,005	-0,005	2,985	NAN	
3,3	3,135	-0,005	-0,005	3,135	NAN	
3,4	3,285	-0,01	-0,01	3,285	NAN	
3,5	3,435	-0,005	-0,005	3,435	NAN	
3,6	3,57	-0,01	-0,01	3,57	NAN	
3,7	3,72	-0,01	-0,01	3,72	NAN	
3,8	3,855	-0,01	-0,01	3,855	NAN	
3,999	4,14	0	0	4,14	NAN	
4,01	4,155	-0,015	-0,015	4,155	NAN	
4,1	4,29	-0,005	-0,005	4,29	NAN	
4,2	4,425	-0,005	-0,005	4,425	NAN	
4,3	4,575	0	0	4,575	NAN	
4,4	4,71	0	0	4,71	NAN	
4,5	4,845	0,005	0,005	4,845	NAN	
4,6	4,98	0	0	4,98	NAN	
4,7	5,115	0,01	0,01	5,115	NAN	
4,8	5,265	0,01	0,01	5,265	NAN	
4,999	5,535	0,015	0,015	5,535	NAN	
5,01	5,535	0,005	0,005	5,535	NAN	
5,1	5,655	0,01	0,01	5,655	NAN	
5,2	5,79	0,015	0,015	5,79	NAN	
5,3	5,925	0,015	0,015	5,925	NAN	
5,4	6,06	0,02	0,02	6,06	NAN	
5,5	6,18	0,015	0,015	6,18	NAN	
5,6	6,315	0,02	0,02	6,315	NAN	
5,7	6,45	0,02	0,02	6,45	NAN	
5,8	6,585	0,015	0,015	6,585	NAN	
5,999	6,84	0,015	0,015	6,84	NAN	
6,01	6,855	0	0	6,855	NAN	
6,1	6,96	0,01	0,01	6,96	NAN	
6,2	7,095	0,01	0,01	7,095	NAN	
6,3	7,23	0,01	0,01	7,23	NAN	
6,4	7,35	0,015	0,015	7,35	NAN	
6,5	7,47	0,01	0,01	7,47	NAN	
