"Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V
14,9	15,24	0,52	0,52	15,24	 	
15	15,315	0,545	0,545	15,315	 	
15,1	15,39	0,575	0,575	15,39	 	
15,2	15,465	0,6	0,6	15,465	 	
15,3	15,525	0,63	0,63	15,525	 	
15,4	15,6	0,665	0,665	15,6	 	
15,5	15,675	0,7	0,7	15,675	 	
15,6	15,735	0,735	0,735	15,735	 	
15,7	15,81	0,775	0,775	15,81	 	
15,8	15,885	0,815	0,815	15,885	 	
15,9	15,945	0,845	0,845	15,945	 	
16	16,005	0,875	0,875	16,005	 	
16,1	16,08	0,9	0,9	16,08	 	
16,2	16,155	0,915	0,915	16,155	 	
16,3	16,215	0,92	0,92	16,215	 	
16,4	16,275	0,925	0,925	16,275	 	
16,5	16,35	0,935	0,935	16,35	 	
16,6	16,41	0,93	0,93	16,41	 	
16,7	16,47	0,92	0,92	16,47	 	
16,8	16,545	0,905	0,905	16,545	 	
16,9	16,605	0,895	0,895	16,605	 	
17	16,665	0,875	0,875	16,665	 	
17,1	16,74	0,865	0,865	16,74	 	
17,2	16,8	0,845	0,845	16,8	 	
17,3	16,86	0,82	0,82	16,86	 	
17,4	16,935	0,8	0,8	16,935	 	
17,5	16,995	0,775	0,775	16,995	 	
17,6	17,07	0,755	0,755	17,07	 	
17,7	17,115	0,725	0,725	17,115	 	
17,8	17,175	0,685	0,685	17,175	 	
17,9	17,25	0,665	0,665	17,25	 	
18	17,295	0,635	0,635	17,295	 	
18,1	17,355	0,625	0,625	17,355	 	
18,2	17,43	0,6	0,6	17,43	 	
18,3	17,49	0,58	0,58	17,49	 	
18,4	17,55	0,57	0,57	17,55	 	
18,5	17,61	0,545	0,545	17,61	 	
18,6	17,655	0,52	0,52	17,655	 	
18,7	17,73	0,495	0,495	17,73	 	
18,8	17,79	0,48	0,48	17,79	 	
18,9	17,85	0,455	0,455	17,85	 	
19	17,91	0,455	0,455	17,91	 	
19,1	17,955	0,465	0,465	17,955	 	
19,2	18,015	0,465	0,465	18,015	 	
19,3	18,075	0,465	0,465	18,075	 	
19,4	18,135	0,455	0,455	18,135	 	
19,5	18,195	0,435	0,435	18,195	 	
19,6	18,24	0,435	0,435	18,24	 	
19,7	18,3	0,44	0,44	18,3	 	
19,8	18,36	0,455	0,455	18,36	 	
19,9	18,42	0,465	0,465	18,42	 	
20	18,48	0,475	0,475	18,48	 	
20,1	18,525	0,495	0,495	18,525	 	
20,2	18,585	0,51	0,51	18,585	 	
20,3	18,645	0,52	0,52	18,645	 	
20,4	18,69	0,535	0,535	18,69	 	
20,5	18,75	0,555	0,555	18,75	 	
20,6	18,795	0,57	0,57	18,795	 	
20,7	18,87	0,585	0,585	18,87	 	
20,8	18,9	0,61	0,61	18,9	 	
20,9	18,96	0,625	0,625	18,96	 	
21	19,02	0,645	0,645	19,02	 	
21,1	19,065	0,67	0,67	19,065	 	
21,2	19,125	0,69	0,69	19,125	 	
21,3	19,17	0,71	0,71	19,17	 	
21,4	19,23	0,74	0,74	19,23	 	
21,5	19,29	0,76	0,76	19,29	 	
21,6	19,335	0,79	0,79	19,335	 	
21,7	19,38	0,805	0,805	19,38	 	
21,8	19,44	0,835	0,835	19,44	 	
21,9	19,485	0,865	0,865	19,485	 	
22	19,545	0,89	0,89	19,545	 	
22,1	19,59	0,92	0,92	19,59	 	
22,2	19,65	0,945	0,945	19,65	 	
22,3	19,695	0,975	0,975	19,695	 	
22,4	19,74	1	1	19,74	 	
22,5	19,785	1,03	1,03	19,785	 	
22,6	19,845	1,06	1,06	19,845	 	
22,7	19,89	1,095	1,095	19,89	 	
22,8	19,935	1,135	1,135	19,935	 	
22,9	19,98	1,15	1,15	19,98	 	
23	20,04	1,195	1,195	20,04	 	
23,1	20,085	1,225	1,225	20,085	 	
23,2	20,13	1,26	1,26	20,13	 	
23,3	20,19	1,29	1,29	20,19	 	
23,4	20,235	1,325	1,325	20,235	 	
23,5	20,28	1,37	1,37	20,28	 	
23,6	20,325	1,4	1,4	20,325	 	
23,7	20,37	1,435	1,435	20,37	 	
23,8	20,415	1,465	1,465	20,415	 	
23,9	20,46	1,505	1,505	20,46	 	
24	20,505	1,53	1,53	20,505	 	
24,1	20,565	1,56	1,56	20,565	 	
24,2	20,61	1,59	1,59	20,61	 	
24,3	20,64	1,61	1,61	20,64	 	
24,4	20,685	1,62	1,62	20,685	 	
24,5	20,745	1,645	1,645	20,745	 	
24,6	20,79	1,66	1,66	20,79	 	
24,7	20,82	1,665	1,665	20,82	 	
24,8	20,88	1,67	1,67	20,88	 	
24,9	20,91	1,68	1,68	20,91	 	
25	20,955	1,68	1,68	20,955	 	
25,1	21	1,685	1,685	21	 	
25,2	21,06	1,685	1,685	21,06	 	
25,3	21,09	1,68	1,68	21,09	 	
25,4	21,135	1,665	1,665	21,135	 	
25,5	21,18	1,67	1,67	21,18	 	
25,6	21,225	1,655	1,655	21,225	 	
25,7	21,255	1,655	1,655	21,255	 	
25,8	21,3	1,64	1,64	21,3	 	
25,9	21,345	1,62	1,62	21,345	 	
26	21,39	1,605	1,605	21,39	 	
26,1	21,435	1,58	1,58	21,435	 	
26,2	21,48	1,555	1,555	21,48	 	
26,3	21,525	1,525	1,525	21,525	 	
26,4	21,57	1,505	1,505	21,57	 	
26,5	21,6	1,475	1,475	21,6	 	
26,6	21,645	1,45	1,45	21,645	 	
26,7	21,675	1,425	1,425	21,675	 	
26,8	21,72	1,405	1,405	21,72	 	
26,9	21,765	1,375	1,375	21,765	 	
27	21,81	1,35	1,35	21,81	 	
27,1	21,84	1,33	1,33	21,84	 	
27,2	21,885	1,31	1,31	21,885	 	
27,3	21,93	1,29	1,29	21,93	 	
27,4	21,975	1,27	1,27	21,975	 	
27,5	22,005	1,25	1,25	22,005	 	
27,6	22,05	1,225	1,225	22,05	 	
27,7	22,08	1,205	1,205	22,08	 	
27,8	22,125	1,2	1,2	22,125	 	
27,9	22,155	1,165	1,165	22,155	 	
28	22,2	1,145	1,145	22,2	 	
28,1	22,245	1,13	1,13	22,245	 	
28,2	22,275	1,105	1,105	22,275	 	
28,3	22,32	1,095	1,095	22,32	 	
28,4	22,35	1,08	1,08	22,35	 	
28,5	22,395	1,07	1,07	22,395	 	
28,6	22,425	1,055	1,055	22,425	 	
28,7	22,47	1,055	1,055	22,47	 	
28,8	22,515	1,04	1,04	22,515	 	
28,9	22,545	1,035	1,035	22,545	 	
29	22,59	1,03	1,03	22,59	 	
29,101	22,62	1,03	1,03	22,62	 	
29,2	22,65	1,025	1,025	22,65	 	
29,3	22,695	1,015	1,015	22,695	 	
29,4	22,725	1,015	1,015	22,725	 	
29,501	22,77	1,01	1,01	22,77	 	
29,601	22,8	1,01	1,01	22,8	 	
29,7	22,83	1,015	1,015	22,83	 	
29,8	22,875	1,015	1,015	22,875	 	
29,901	22,905	1,02	1,02	22,905	 	
30,001	22,95	1,02	1,02	22,95	 	
30,101	22,98	1,02	1,02	22,98	 	
30,2	23,01	1,03	1,03	23,01	 	
30,301	23,055	1,04	1,04	23,055	 	
30,401	23,085	1,04	1,04	23,085	 	
30,501	23,115	1,055	1,055	23,115	 	
30,601	23,16	1,065	1,065	23,16	 	
30,701	23,175	1,065	1,065	23,175	 	
30,801	23,22	1,075	1,075	23,22	 	
30,901	23,25	1,095	1,095	23,25	 	
31,001	23,28	1,105	1,105	23,28	 	
31,101	23,325	1,115	1,115	23,325	 	
31,201	23,355	1,125	1,125	23,355	 	
31,301	23,4	1,145	1,145	23,4	 	
31,401	23,415	1,15	1,15	23,415	 	
31,501	23,445	1,17	1,17	23,445	 	
31,601	23,49	1,18	1,18	23,49	 	
31,701	23,52	1,2	1,2	23,52	 	
31,801	23,55	1,22	1,22	23,55	 	
31,901	23,58	1,235	1,235	23,58	 	
32,001	23,625	1,26	1,26	23,625	 	
32,101	23,655	1,275	1,275	23,655	 	
32,201	23,685	1,3	1,3	23,685	 	
32,301	23,715	1,315	1,315	23,715	 	
32,401	23,745	1,335	1,335	23,745	 	
32,501	23,775	1,365	1,365	23,775	 	
32,601	23,805	1,385	1,385	23,805	 	
32,701	23,835	1,41	1,41	23,835	 	
32,801	23,88	1,435	1,435	23,88	 	
32,901	23,895	1,455	1,455	23,895	 	
33,001	23,94	1,49	1,49	23,94	 	
33,101	23,97	1,51	1,51	23,97	 	
33,201	24	1,535	1,535	24	 	
33,301	24,03	1,55	1,55	24,03	 	
33,401	24,06	1,575	1,575	24,06	 	
33,501	24,09	1,605	1,605	24,09	 	
33,601	24,12	1,64	1,64	24,12	 	
33,701	24,15	1,67	1,67	24,15	 	
33,801	24,195	1,705	1,705	24,195	 	
33,901	24,24	1,75	1,75	24,24	 	
34,001	24,285	1,79	1,79	24,285	 	
34,101	24,33	1,84	1,84	24,33	 	
34,201	24,375	1,895	1,895	24,375	 	
34,301	24,42	1,945	1,945	24,42	 	
34,401	24,45	2	2	24,45	 	
34,501	24,495	2,05	2,05	24,495	 	
34,601	24,54	2,1	2,1	24,54	 	
34,701	24,585	2,155	2,155	24,585	 	
34,801	24,615	2,215	2,215	24,615	 	
34,901	24,675	2,27	2,27	24,675	 	
35,001	24,705	2,335	2,335	24,705	 	
35,101	24,765	2,385	2,385	24,765	 	
35,201	24,81	2,445	2,445	24,81	 	
35,301	24,84	2,5	2,5	24,84	 	
35,401	24,87	2,565	2,565	24,87	 	
35,501	24,915	2,62	2,62	24,915	 	
35,601	24,96	2,675	2,675	24,96	 	
35,701	25,005	2,74	2,74	25,005	 	
35,801	25,035	2,79	2,79	25,035	 	
35,901	25,08	2,85	2,85	25,08	 	
36,001	25,125	2,91	2,91	25,125	 	
36,101	25,155	2,955	2,955	25,155	 	
36,201	25,185	3,015	3,015	25,185	 	
36,301	25,23	3,065	3,065	25,23	 	
36,401	25,275	3,115	3,115	25,275	 	
36,501	25,305	3,16	3,16	25,305	 	
36,601	25,35	3,21	3,21	25,35	 	
36,701	25,395	3,24	3,24	25,395	 	
36,801	25,425	3,29	3,29	25,425	 	
36,901	25,47	3,315	3,315	25,47	 	
37,001	25,5	3,355	3,355	25,5	 	
37,101	25,545	3,385	3,385	25,545	 	
37,201	25,59	3,415	3,415	25,59	 	
37,301	25,62	3,44	3,44	25,62	 	
37,401	25,665	3,465	3,465	25,665	 	
37,501	25,695	3,495	3,495	25,695	 	
37,601	25,725	3,505	3,505	25,725	 	
37,701	25,755	3,525	3,525	25,755	 	
37,801	25,8	3,535	3,535	25,8	 	
37,901	25,83	3,55	3,55	25,83	 	
38,001	25,875	3,555	3,555	25,875	 	
38,101	25,905	3,575	3,575	25,905	 	
38,201	25,95	3,575	3,575	25,95	 	
38,301	25,98	3,58	3,58	25,98	 	
38,401	26,025	3,58	3,58	26,025	 	
38,501	26,055	3,58	3,58	26,055	 	
38,601	26,085	3,585	3,585	26,085	 	
38,701	26,115	3,575	3,575	26,115	 	
38,801	26,145	3,565	3,565	26,145	 	
38,901	26,19	3,565	3,565	26,19	 	
39,001	26,22	3,555	3,555	26,22	 	
39,101	26,265	3,535	3,535	26,265	 	
39,201	26,295	3,525	3,525	26,295	 	
39,301	26,325	3,505	3,505	26,325	 	
39,401	26,355	3,485	3,485	26,355	 	
39,501	26,4	3,465	3,465	26,4	 	
39,601	26,43	3,435	3,435	26,43	 	
39,701	26,46	3,42	3,42	26,46	 	
39,801	26,49	3,4	3,4	26,49	 	
39,901	26,52	3,375	3,375	26,52	 	
40,001	26,565	3,345	3,345	26,565	 	
40,101	26,595	3,32	3,32	26,595	 	
40,201	26,625	3,305	3,305	26,625	 	
40,301	26,67	3,28	3,28	26,67	 	
40,401	26,685	3,26	3,26	26,685	 	
40,501	26,73	3,225	3,225	26,73	 	
40,601	26,76	3,21	3,21	26,76	 	
40,701	26,79	3,185	3,185	26,79	 	
40,801	26,82	3,16	3,16	26,82	 	
40,901	26,85	3,125	3,125	26,85	 	
41,001	26,88	3,1	3,1	26,88	 	
41,101	26,925	3,09	3,09	26,925	 	
41,201	26,94	3,05	3,05	26,94	 	
41,301	26,985	3,025	3,025	26,985	 	
41,401	27	2,995	2,995	27	 	
