	
"Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V
11,701	13,845	0,125	0,125	13,845	 	
11,801	13,935	0,135	0,135	13,935	 	
11,901	14,025	0,145	0,145	14,025	 	
12,001	14,115	0,155	0,155	14,115	 	
12,101	14,205	0,165	0,165	14,205	 	
12,201	14,31	0,18	0,18	14,31	 	
12,301	14,385	0,195	0,195	14,385	 	
12,401	14,49	0,205	0,205	14,49	 	
12,501	14,565	0,22	0,22	14,565	 	
12,601	14,67	0,24	0,24	14,67	 	
12,701	14,745	0,25	0,25	14,745	 	
12,801	14,835	0,27	0,27	14,835	 	
12,901	14,925	0,28	0,28	14,925	 	
13,001	15,015	0,3	0,3	15,015	 	
13,101	15,105	0,315	0,315	15,105	 	
13,201	15,195	0,335	0,335	15,195	 	
13,301	15,285	0,36	0,36	15,285	 	
13,401	15,36	0,39	0,39	15,36	 	
13,501	15,45	0,405	0,405	15,45	 	
13,601	15,54	0,435	0,435	15,54	 	
13,701	15,63	0,455	0,455	15,63	 	
13,801	15,72	0,475	0,475	15,72	 	
13,901	15,795	0,5	0,5	15,795	 	
14,001	15,885	0,51	0,51	15,885	 	
14,101	15,96	0,52	0,52	15,96	 	
14,201	16,035	0,515	0,515	16,035	 	
14,301	16,125	0,495	0,495	16,125	 	
14,401	16,2	0,485	0,485	16,2	 	
14,501	16,29	0,48	0,48	16,29	 	
14,601	16,365	0,465	0,465	16,365	 	
14,701	16,455	0,44	0,44	16,455	 	
14,801	16,545	0,435	0,435	16,545	 	
14,901	16,62	0,405	0,405	16,62	 	
15,001	16,695	0,385	0,385	16,695	 	
15,101	16,77	0,365	0,365	16,77	 	
15,201	16,845	0,345	0,345	16,845	 	
15,301	16,935	0,325	0,325	16,935	 	
15,401	17,01	0,31	0,31	17,01	 	
15,501	17,085	0,285	0,285	17,085	 	
15,601	17,16	0,275	0,275	17,16	 	
15,701	17,235	0,27	0,27	17,235	 	
15,801	17,325	0,25	0,25	17,325	 	
15,901	17,4	0,255	0,255	17,4	 	
16,001	17,475	0,235	0,235	17,475	 	
16,101	17,55	0,235	0,235	17,55	 	
16,201	17,61	0,235	0,235	17,61	 	
16,301	17,7	0,235	0,235	17,7	 	
16,401	17,775	0,235	0,235	17,775	 	
16,501	17,835	0,23	0,23	17,835	 	
16,601	17,925	0,235	0,235	17,925	 	
16,701	18	0,245	0,245	18	 	
16,801	18,06	0,25	0,25	18,06	 	
16,901	18,135	0,255	0,255	18,135	 	
17,001	18,21	0,265	0,265	18,21	 	
17,101	18,285	0,275	0,275	18,285	 	
17,201	18,345	0,285	0,285	18,345	 	
17,301	18,42	0,3	0,3	18,42	 	
17,401	18,495	0,315	0,315	18,495	 	
17,501	18,57	0,32	0,32	18,57	 	
17,601	18,645	0,335	0,335	18,645	 	
17,701	18,705	0,355	0,355	18,705	 	
17,801	18,78	0,37	0,37	18,78	 	
17,901	18,855	0,385	0,385	18,855	 	
18,001	18,93	0,405	0,405	18,93	 	
18,101	18,99	0,425	0,425	18,99	 	
18,201	19,065	0,44	0,44	19,065	 	
18,301	19,125	0,455	0,455	19,125	 	
18,401	19,185	0,48	0,48	19,185	 	
18,501	19,26	0,505	0,505	19,26	 	
18,601	19,335	0,53	0,53	19,335	 	
18,701	19,395	0,55	0,55	19,395	 	
18,801	19,455	0,58	0,58	19,455	 	
18,901	19,53	0,605	0,605	19,53	 	
19,001	19,59	0,62	0,62	19,59	 	
19,101	19,65	0,645	0,645	19,65	 	
19,201	19,725	0,675	0,675	19,725	 	
19,301	19,785	0,705	0,705	19,785	 	
19,401	19,86	0,73	0,73	19,86	 	
19,501	19,92	0,76	0,76	19,92	 	
19,601	19,98	0,8	0,8	19,98	 	
19,701	20,04	0,83	0,83	20,04	 	
19,801	20,115	0,86	0,86	20,115	 	
19,901	20,175	0,895	0,895	20,175	 	
20,001	20,235	0,925	0,925	20,235	 	
20,101	20,295	0,955	0,955	20,295	 	
20,201	20,355	0,985	0,985	20,355	 	
20,301	20,43	1,015	1,015	20,43	 	
20,401	20,49	1,045	1,045	20,49	 	
20,501	20,55	1,075	1,075	20,55	 	
20,601	20,61	1,09	1,09	20,61	 	
20,701	20,67	1,11	1,11	20,67	 	
20,801	20,73	1,12	1,12	20,73	 	
20,901	20,79	1,125	1,125	20,79	 	
21,001	20,85	1,135	1,135	20,85	 	
21,101	20,91	1,14	1,14	20,91	 	
21,201	20,97	1,14	1,14	20,97	 	
21,301	21,045	1,135	1,135	21,045	 	
21,401	21,09	1,13	1,13	21,09	 	
21,501	21,15	1,13	1,13	21,15	 	
21,601	21,21	1,115	1,115	21,21	 	
21,701	21,255	1,11	1,11	21,255	 	
21,801	21,315	1,085	1,085	21,315	 	
21,901	21,375	1,07	1,07	21,375	 	
22,001	21,435	1,055	1,055	21,435	 	
22,101	21,495	1,03	1,03	21,495	 	
22,201	21,555	1,005	1,005	21,555	 	
22,301	21,615	0,985	0,985	21,615	 	
22,401	21,675	0,955	0,955	21,675	 	
22,501	21,72	0,925	0,925	21,72	 	
22,601	21,78	0,905	0,905	21,78	 	
22,701	21,84	0,885	0,885	21,84	 	
22,801	21,885	0,865	0,865	21,885	 	
22,901	21,945	0,845	0,845	21,945	 	
23,001	22,005	0,825	0,825	22,005	 	
23,101	22,05	0,805	0,805	22,05	 	
23,201	22,11	0,78	0,78	22,11	 	
23,301	22,17	0,77	0,77	22,17	 	
23,401	22,215	0,75	0,75	22,215	 	
23,501	22,275	0,735	0,735	22,275	 	
23,601	22,32	0,715	0,715	22,32	 	
23,701	22,38	0,71	0,71	22,38	 	
23,801	22,425	0,7	0,7	22,425	 	
23,901	22,485	0,685	0,685	22,485	 	
24,001	22,53	0,685	0,685	22,53	 	
24,101	22,59	0,675	0,675	22,59	 	
24,201	22,635	0,675	0,675	22,635	 	
24,301	22,68	0,675	0,675	22,68	 	
24,401	22,74	0,67	0,67	22,74	 	
24,501	22,785	0,675	0,675	22,785	 	
24,601	22,845	0,68	0,68	22,845	 	
24,701	22,89	0,685	0,685	22,89	 	
24,801	22,935	0,69	0,69	22,935	 	
24,901	22,995	0,69	0,69	22,995	 	
25,001	23,04	0,705	0,705	23,04	 	
25,101	23,1	0,71	0,71	23,1	 	
25,201	23,145	0,715	0,715	23,145	 	
25,301	23,19	0,735	0,735	23,19	 	
25,401	23,235	0,755	0,755	23,235	 	
25,501	23,28	0,765	0,765	23,28	 	
25,601	23,355	0,775	0,775	23,355	 	
25,701	23,385	0,79	0,79	23,385	 	
25,801	23,445	0,81	0,81	23,445	 	
25,901	23,475	0,835	0,835	23,475	 	
26,001	23,535	0,845	0,845	23,535	 	
26,101	23,565	0,865	0,865	23,565	 	
26,201	23,625	0,89	0,89	23,625	 	
26,301	23,67	0,915	0,915	23,67	 	
26,401	23,715	0,94	0,94	23,715	 	
26,501	23,76	0,965	0,965	23,76	 	
26,601	23,82	0,985	0,985	23,82	 	
26,701	23,865	1,01	1,01	23,865	 	
26,801	23,91	1,035	1,035	23,91	 	
26,901	23,955	1,07	1,07	23,955	 	
27,001	24	1,095	1,095	24	 	
27,101	24,045	1,125	1,125	24,045	 	
27,201	24,09	1,155	1,155	24,09	 	
27,301	24,135	1,185	1,185	24,135	 	
27,401	24,18	1,225	1,225	24,18	 	
27,501	24,225	1,25	1,25	24,225	 	
27,601	24,27	1,28	1,28	24,27	 	
27,701	24,315	1,32	1,32	24,315	 	
27,801	24,36	1,355	1,355	24,36	 	
27,901	24,405	1,395	1,395	24,405	 	
28,001	24,435	1,435	1,435	24,435	 	
28,101	24,495	1,475	1,475	24,495	 	
28,201	24,525	1,51	1,51	24,525	 	
28,301	24,57	1,555	1,555	24,57	 	
28,401	24,6	1,59	1,59	24,6	 	
28,501	24,66	1,635	1,635	24,66	 	
28,601	24,705	1,68	1,68	24,705	 	
28,701	24,75	1,73	1,73	24,75	 	
28,801	24,795	1,78	1,78	24,795	 	
28,901	24,825	1,83	1,83	24,825	 	
29,001	24,87	1,885	1,885	24,87	 	
29,101	24,9	1,94	1,94	24,9	 	
29,201	24,945	1,99	1,99	24,945	 	
29,301	24,99	2,045	2,045	24,99	 	
29,401	25,02	2,095	2,095	25,02	 	
29,501	25,065	2,15	2,15	25,065	 	
29,601	25,125	2,2	2,2	25,125	 	
29,701	25,14	2,25	2,25	25,14	 	
29,801	25,185	2,305	2,305	25,185	 	
29,901	25,245	2,355	2,355	25,245	 	
30,001	25,275	2,39	2,39	25,275	 	
30,101	25,305	2,44	2,44	25,305	 	
30,201	25,35	2,475	2,475	25,35	 	
30,301	25,395	2,525	2,525	25,395	 	
30,401	25,425	2,56	2,56	25,425	 	
30,501	25,47	2,59	2,59	25,47	 	
30,601	25,515	2,625	2,625	25,515	 	
30,701	25,545	2,665	2,665	25,545	 	
30,801	25,59	2,695	2,695	25,59	 	
30,901	25,62	2,72	2,72	25,62	 	
31,001	25,665	2,74	2,74	25,665	 	
31,101	25,695	2,755	2,755	25,695	 	
31,201	25,725	2,78	2,78	25,725	 	
31,301	25,77	2,795	2,795	25,77	 	
31,401	25,815	2,81	2,81	25,815	 	
31,501	25,845	2,82	2,82	25,845	 	
31,601	25,875	2,84	2,84	25,875	 	
31,701	25,92	2,845	2,845	25,92	 	
31,801	25,95	2,85	2,85	25,95	 	
31,901	25,995	2,86	2,86	25,995	 	
32,001	26,025	2,865	2,865	26,025	 	
32,101	26,07	2,875	2,875	26,07	 	
32,201	26,1	2,865	2,865	26,1	 	
32,301	26,145	2,87	2,87	26,145	 	
32,401	26,16	2,86	2,86	26,16	 	
32,501	26,205	2,85	2,85	26,205	 	
32,601	26,25	2,85	2,85	26,25	 	
32,701	26,28	2,84	2,84	26,28	 	
32,801	26,31	2,83	2,83	26,31	 	
32,901	26,355	2,815	2,815	26,355	 	
33,001	26,385	2,795	2,795	26,385	 	
33,101	26,415	2,775	2,775	26,415	 	
33,201	26,445	2,755	2,755	26,445	 	
33,301	26,49	2,74	2,74	26,49	 	
33,401	26,52	2,72	2,72	26,52	 	
33,501	26,55	2,7	2,7	26,55	 	
33,601	26,595	2,68	2,68	26,595	 	
33,701	26,625	2,665	2,665	26,625	 	
33,801	26,655	2,645	2,645	26,655	 	
33,901	26,685	2,625	2,625	26,685	 	
