MIN=0	0	-10	-0,5	0	0	
MAX=10	30	10	5	27	5	
SCALE=5	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,24	-0,02	-0,02	0,24	NAN	
0,101	0,24	-0,015	-0,015	0,24	NAN	
0,201	0,24	-0,025	-0,025	0,24	NAN	
0,301	0,24	-0,015	-0,015	0,24	NAN	
0,401	0,24	-0,02	-0,02	0,24	NAN	
0,501	0,24	-0,015	-0,015	0,24	NAN	
0,601	0,24	-0,015	-0,015	0,24	NAN	
0,701	0,24	-0,015	-0,015	0,24	NAN	
0,801	0,24	-0,01	-0,01	0,24	NAN	
0,948	0,24	-0,015	-0,015	0,24	NAN	
1,001	0,24	-0,015	-0,015	0,24	NAN	
1,101	0,24	-0,015	-0,015	0,24	NAN	
1,201	0,24	-0,015	-0,015	0,24	NAN	
1,301	0,24	-0,015	-0,015	0,24	NAN	
1,401	0,255	-0,015	-0,015	0,255	NAN	
1,501	0,33	-0,01	-0,01	0,33	NAN	
1,601	0,45	-0,015	-0,015	0,45	NAN	
1,701	0,585	-0,015	-0,015	0,585	NAN	
1,801	0,705	-0,015	-0,015	0,705	NAN	
1,948	0,9	-0,02	-0,02	0,9	NAN	
2,001	0,975	-0,015	-0,015	0,975	NAN	
2,101	1,095	-0,015	-0,015	1,095	NAN	
2,201	1,215	-0,01	-0,01	1,215	NAN	
2,301	1,335	-0,015	-0,015	1,335	NAN	
2,401	1,455	-0,01	-0,01	1,455	NAN	
2,501	1,575	-0,01	-0,01	1,575	NAN	
2,601	1,71	-0,01	-0,01	1,71	NAN	
2,701	1,83	-0,02	-0,02	1,83	NAN	
2,801	1,95	-0,015	-0,015	1,95	NAN	
2,963	2,145	-0,02	-0,02	2,145	NAN	
3,001	2,175	-0,015	-0,015	2,175	NAN	
3,101	2,295	-0,005	-0,005	2,295	NAN	
3,201	2,415	-0,01	-0,01	2,415	NAN	
3,301	2,535	-0,01	-0,01	2,535	NAN	
3,401	2,64	-0,01	-0,01	2,64	NAN	
3,501	2,76	-0,005	-0,005	2,76	NAN	
3,601	2,88	-0,015	-0,015	2,88	NAN	
3,701	2,985	-0,01	-0,01	2,985	NAN	
3,801	3,105	-0,005	-0,005	3,105	NAN	
3,963	3,3	-0,015	-0,015	3,3	NAN	
4,001	3,33	-0,01	-0,01	3,33	NAN	
4,101	3,45	-0,01	-0,01	3,45	NAN	
4,201	3,555	0	0	3,555	NAN	
4,301	3,675	-0,005	-0,005	3,675	NAN	
4,401	3,78	0	0	3,78	NAN	
4,501	3,885	0	0	3,885	NAN	
4,601	4,005	0	0	4,005	NAN	
4,701	4,11	0,01	0,01	4,11	NAN	
4,801	4,23	0,005	0,005	4,23	NAN	
4,963	4,395	0,01	0,01	4,395	NAN	
5,001	4,425	0,015	0,015	4,425	NAN	
5,101	4,53	0,025	0,025	4,53	NAN	
5,201	4,65	0,03	0,03	4,65	NAN	
5,301	4,755	0,035	0,035	4,755	NAN	
5,401	4,845	0,035	0,035	4,845	NAN	
5,501	4,95	0,045	0,045	4,95	NAN	
5,601	5,07	0,05	0,05	5,07	NAN	
5,701	5,16	0,06	0,06	5,16	NAN	
5,801	5,265	0,065	0,065	5,265	NAN	
5,963	5,43	0,075	0,075	5,43	NAN	
6,001	5,475	0,09	0,09	5,475	NAN	
6,101	5,565	0,095	0,095	5,565	NAN	
6,201	5,67	0,115	0,115	5,67	NAN	
6,301	5,775	0,135	0,135	5,775	NAN	
6,401	5,865	0,135	0,135	5,865	NAN	
6,501	5,97	0,15	0,15	5,97	NAN	
6,601	6,075	0,16	0,16	6,075	NAN	
6,701	6,165	0,15	0,15	6,165	NAN	
6,801	6,27	0,145	0,145	6,27	NAN	
6,963	6,435	0,13	0,13	6,435	NAN	
7,001	6,465	0,135	0,135	6,465	NAN	
7,101	6,555	0,135	0,135	6,555	NAN	
7,201	6,645	0,13	0,13	6,645	NAN	
7,301	6,75	0,11	0,11	6,75	NAN	
7,401	6,84	0,105	0,105	6,84	NAN	
7,501	6,945	0,095	0,095	6,945	NAN	
7,601	7,035	0,095	0,095	7,035	NAN	
7,701	7,125	0,09	0,09	7,125	NAN	
7,801	7,215	0,08	0,08	7,215	NAN	
7,963	7,365	0,075	0,075	7,365	NAN	
8,001	7,395	0,08	0,08	7,395	NAN	
8,101	7,5	0,08	0,08	7,5	NAN	
8,201	7,59	0,075	0,075	7,59	NAN	
8,301	7,68	0,085	0,085	7,68	NAN	
8,401	7,77	0,085	0,085	7,77	NAN	
8,501	7,86	0,09	0,09	7,86	NAN	
8,601	7,95	0,095	0,095	7,95	NAN	
8,701	8,04	0,105	0,105	8,04	NAN	
8,801	8,13	0,115	0,115	8,13	NAN	
8,963	8,265	0,115	0,115	8,265	NAN	
9,001	8,31	0,13	0,13	8,31	NAN	
9,101	8,385	0,14	0,14	8,385	NAN	
9,201	8,475	0,15	0,15	8,475	NAN	
