MIN=0	0	-10	-0,5	0	0	
MAX=14,14213562	30	10	5	27	5	
SCALE=5	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,24	-0,005	-0,005	0,24	NAN	
0,1	0,24	-0,005	-0,005	0,24	NAN	
0,201	0,225	-0,005	-0,005	0,225	NAN	
0,3	0,24	-0,01	-0,01	0,24	NAN	
0,401	0,24	-0,005	-0,005	0,24	NAN	
0,501	0,24	0	0	0,24	NAN	
0,6	0,24	-0,01	-0,01	0,24	NAN	
0,701	0,24	0	0	0,24	NAN	
0,8	0,24	-0,01	-0,01	0,24	NAN	
0,901	0,24	-0,005	-0,005	0,24	NAN	
1,046	0,24	-0,015	-0,015	0,24	NAN	
1,1	0,255	-0,01	-0,01	0,255	NAN	
1,201	0,24	-0,01	-0,01	0,24	NAN	
1,301	0,24	0	0	0,24	NAN	
1,401	0,24	-0,01	-0,01	0,24	NAN	
1,501	0,24	-0,005	-0,005	0,24	NAN	
1,6	0,255	-0,01	-0,01	0,255	NAN	
1,701	0,285	0	0	0,285	NAN	
1,801	0,42	-0,005	-0,005	0,42	NAN	
1,901	0,54	-0,005	-0,005	0,54	NAN	
2,062	0,75	-0,015	-0,015	0,75	NAN	
2,101	0,795	-0,005	-0,005	0,795	NAN	
2,201	0,93	0	0	0,93	NAN	
2,301	1,05	0	0	1,05	NAN	
2,401	1,17	-0,005	-0,005	1,17	NAN	
2,501	1,305	-0,005	-0,005	1,305	NAN	
2,601	1,425	0	0	1,425	NAN	
2,701	1,545	-0,01	-0,01	1,545	NAN	
2,801	1,65	-0,005	-0,005	1,65	NAN	
2,901	1,785	0	0	1,785	NAN	
3,062	1,965	-0,01	-0,01	1,965	NAN	
3,101	2,01	0	0	2,01	NAN	
3,201	2,13	-0,01	-0,01	2,13	NAN	
3,301	2,25	-0,005	-0,005	2,25	NAN	
3,401	2,37	0,005	0,005	2,37	NAN	
3,501	2,49	-0,005	-0,005	2,49	NAN	
3,601	2,595	-0,005	-0,005	2,595	NAN	
3,701	2,715	0	0	2,715	NAN	
3,801	2,835	0	0	2,835	NAN	
3,901	2,955	-0,005	-0,005	2,955	NAN	
4,062	3,15	-0,015	-0,015	3,15	NAN	
4,101	3,18	-0,005	-0,005	3,18	NAN	
4,201	3,285	0,005	0,005	3,285	NAN	
4,301	3,405	0,005	0,005	3,405	NAN	
4,401	3,51	0	0	3,51	NAN	
4,501	3,63	0,005	0,005	3,63	NAN	
4,601	3,75	0,005	0,005	3,75	NAN	
4,701	3,84	0,01	0,01	3,84	NAN	
4,801	3,945	0,015	0,015	3,945	NAN	
4,901	4,065	0,015	0,015	4,065	NAN	
5,062	4,245	0,015	0,015	4,245	NAN	
5,101	4,275	0,025	0,025	4,275	NAN	
5,201	4,38	0,025	0,025	4,38	NAN	
5,301	4,5	0,03	0,03	4,5	NAN	
5,401	4,59	0,035	0,035	4,59	NAN	
5,501	4,71	0,04	0,04	4,71	NAN	
5,601	4,815	0,045	0,045	4,815	NAN	
5,701	4,905	0,055	0,055	4,905	NAN	
5,801	5,01	0,065	0,065	5,01	NAN	
5,901	5,115	0,065	0,065	5,115	NAN	
6,077	5,31	0,07	0,07	5,31	NAN	
6,101	5,325	0,09	0,09	5,325	NAN	
6,201	5,43	0,095	0,095	5,43	NAN	
6,301	5,535	0,11	0,11	5,535	NAN	
6,401	5,64	0,12	0,12	5,64	NAN	
6,501	5,73	0,135	0,135	5,73	NAN	
6,601	5,835	0,15	0,15	5,835	NAN	
6,701	5,925	0,165	0,165	5,925	NAN	
6,801	6,03	0,175	0,175	6,03	NAN	
6,901	6,135	0,18	0,18	6,135	NAN	
7,077	6,3	0,165	0,165	6,3	NAN	
7,101	6,315	0,175	0,175	6,315	NAN	
7,201	6,42	0,165	0,165	6,42	NAN	
7,301	6,525	0,155	0,155	6,525	NAN	
7,401	6,615	0,155	0,155	6,615	NAN	
7,501	6,705	0,145	0,145	6,705	NAN	
7,601	6,795	0,14	0,14	6,795	NAN	
7,701	6,9	0,13	0,13	6,9	NAN	
7,801	6,99	0,12	0,12	6,99	NAN	
7,901	7,08	0,11	0,11	7,08	NAN	
8,077	7,26	0,09	0,09	7,26	NAN	
8,101	7,275	0,105	0,105	7,275	NAN	
8,201	7,365	0,095	0,095	7,365	NAN	
