MIN=0	0	-10	-0,5	0	0	
MAX=14,14213562	30	10	5	27	5	
SCALE=5	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,24	-0,01	-0,01	0,24	NAN	
0,1	0,24	-0,005	-0,005	0,24	NAN	
0,2	0,24	-0,005	-0,005	0,24	NAN	
0,3	0,24	-0,005	-0,005	0,24	NAN	
0,4	0,24	-0,01	-0,01	0,24	NAN	
0,501	0,255	-0,01	-0,01	0,255	NAN	
0,6	0,24	-0,005	-0,005	0,24	NAN	
0,7	0,24	-0,005	-0,005	0,24	NAN	
0,8	0,24	-0,005	-0,005	0,24	NAN	
0,9	0,24	-0,005	-0,005	0,24	NAN	
1,001	0,24	-0,01	-0,01	0,24	NAN	
1,1	0,24	-0,01	-0,01	0,24	NAN	
1,2	0,24	-0,005	-0,005	0,24	NAN	
1,301	0,24	-0,005	-0,005	0,24	NAN	
1,4	0,24	-0,005	-0,005	0,24	NAN	
1,501	0,24	-0,005	-0,005	0,24	NAN	
1,6	0,24	-0,005	-0,005	0,24	NAN	
1,7	0,24	-0,01	-0,01	0,24	NAN	
1,801	0,24	-0,01	-0,01	0,24	NAN	
1,9	0,24	-0,01	-0,01	0,24	NAN	
2,001	0,36	-0,01	-0,01	0,36	NAN	
2,101	0,495	-0,005	-0,005	0,495	NAN	
2,2	0,645	0	0	0,645	NAN	
2,301	0,75	-0,005	-0,005	0,75	NAN	
2,4	0,87	0	0	0,87	NAN	
2,501	1,005	-0,005	-0,005	1,005	NAN	
2,601	1,125	-0,01	-0,01	1,125	NAN	
2,7	1,245	0	0	1,245	NAN	
2,801	1,38	-0,005	-0,005	1,38	NAN	
2,901	1,5	-0,005	-0,005	1,5	NAN	
3,001	1,62	-0,005	-0,005	1,62	NAN	
3,101	1,74	-0,005	-0,005	1,74	NAN	
3,2	1,86	-0,005	-0,005	1,86	NAN	
3,301	1,965	-0,01	-0,01	1,965	NAN	
3,401	2,085	0	0	2,085	NAN	
3,501	2,205	-0,005	-0,005	2,205	NAN	
3,601	2,34	0	0	2,34	NAN	
3,701	2,445	0	0	2,445	NAN	
3,801	2,565	-0,005	-0,005	2,565	NAN	
3,901	2,67	0,005	0,005	2,67	NAN	
4,001	2,79	-0,005	-0,005	2,79	NAN	
4,101	2,895	-0,005	-0,005	2,895	NAN	
4,201	3,015	0	0	3,015	NAN	
4,301	3,135	0	0	3,135	NAN	
4,401	3,24	0	0	3,24	NAN	
4,501	3,36	0	0	3,36	NAN	
4,601	3,465	0,005	0,005	3,465	NAN	
4,701	3,585	0,005	0,005	3,585	NAN	
4,801	3,69	0,01	0,01	3,69	NAN	
4,901	3,81	0,005	0,005	3,81	NAN	
5,001	3,915	0,01	0,01	3,915	NAN	
5,101	4,02	0,015	0,015	4,02	NAN	
5,201	4,14	0,02	0,02	4,14	NAN	
5,301	4,245	0,025	0,025	4,245	NAN	
5,401	4,35	0,025	0,025	4,35	NAN	
5,501	4,455	0,03	0,03	4,455	NAN	
5,601	4,56	0,035	0,035	4,56	NAN	
5,701	4,665	0,045	0,045	4,665	NAN	
5,801	4,77	0,04	0,04	4,77	NAN	
5,901	4,875	0,055	0,055	4,875	NAN	
6,001	4,98	0,06	0,06	4,98	NAN	
6,101	5,085	0,07	0,07	5,085	NAN	
6,201	5,19	0,07	0,07	5,19	NAN	
6,301	5,295	0,085	0,085	5,295	NAN	
6,401	5,385	0,095	0,095	5,385	NAN	
6,501	5,505	0,105	0,105	5,505	NAN	
6,601	5,595	0,12	0,12	5,595	NAN	
6,701	5,685	0,13	0,13	5,685	NAN	
6,801	5,79	0,145	0,145	5,79	NAN	
6,901	5,895	0,165	0,165	5,895	NAN	
7,001	5,985	0,17	0,17	5,985	NAN	
7,101	6,09	0,17	0,17	6,09	NAN	
7,201	6,195	0,17	0,17	6,195	NAN	
7,301	6,285	0,17	0,17	6,285	NAN	
7,401	6,39	0,165	0,165	6,39	NAN	
7,501	6,48	0,155	0,155	6,48	NAN	
7,601	6,585	0,15	0,15	6,585	NAN	
7,701	6,675	0,14	0,14	6,675	NAN	
7,801	6,765	0,13	0,13	6,765	NAN	
7,901	6,87	0,115	0,115	6,87	NAN	
8,001	6,945	0,11	0,11	6,945	NAN	
8,101	7,065	0,1	0,1	7,065	NAN	
8,201	7,14	0,105	0,105	7,14	NAN	
8,301	7,245	0,095	0,095	7,245	NAN	
8,401	7,32	0,09	0,09	7,32	NAN	
8,501	7,425	0,09	0,09	7,425	NAN	
8,601	7,515	0,09	0,09	7,515	NAN	
8,701	7,605	0,095	0,095	7,605	NAN	
8,801	7,695	0,095	0,095	7,695	NAN	
8,901	7,785	0,105	0,105	7,785	NAN	
9,001	7,875	0,105	0,105	7,875	NAN	
9,101	7,965	0,11	0,11	7,965	NAN	
9,201	8,055	0,11	0,11	8,055	NAN	
9,301	8,145	0,125	0,125	8,145	NAN	
9,401	8,235	0,13	0,13	8,235	NAN	
9,501	8,325	0,135	0,135	8,325	NAN	
9,601	8,4	0,155	0,155	8,4	NAN	
9,701	8,49	0,16	0,16	8,49	NAN	
9,801	8,58	0,175	0,175	8,58	NAN	
9,901	8,67	0,19	0,19	8,67	NAN	
10,001	8,76	0,205	0,205	8,76	NAN	
10,101	8,835	0,215	0,215	8,835	NAN	
10,201	8,925	0,23	0,23	8,925	NAN	
