MIN=0	0	-10	-0,5	0	0	
MAX=10	30	10	5	27	5	
SCALE=5	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,24	-0,02	-0,02	0,24	NAN	
0,1	0,255	-0,02	-0,02	0,255	NAN	
0,201	0,24	-0,02	-0,02	0,24	NAN	
0,396	0,24	-0,02	-0,02	0,24	NAN	
0,407	0,24	-0,005	-0,005	0,24	NAN	
0,501	0,255	-0,01	-0,01	0,255	NAN	
0,6	0,255	-0,02	-0,02	0,255	NAN	
0,701	0,24	-0,02	-0,02	0,24	NAN	
0,8	0,24	-0,015	-0,015	0,24	NAN	
0,9	0,24	-0,02	-0,02	0,24	NAN	
1,001	0,24	-0,02	-0,02	0,24	NAN	
1,1	0,24	-0,02	-0,02	0,24	NAN	
1,201	0,33	-0,02	-0,02	0,33	NAN	
1,396	0,585	-0,015	-0,015	0,585	NAN	
1,407	0,6	-0,005	-0,005	0,6	NAN	
1,501	0,72	-0,02	-0,02	0,72	NAN	
1,6	0,84	-0,015	-0,015	0,84	NAN	
1,701	0,975	-0,015	-0,015	0,975	NAN	
1,801	1,08	-0,015	-0,015	1,08	NAN	
1,9	1,215	-0,015	-0,015	1,215	NAN	
2,001	1,335	-0,015	-0,015	1,335	NAN	
2,101	1,455	-0,005	-0,005	1,455	NAN	
2,201	1,59	-0,01	-0,01	1,59	NAN	
2,396	1,815	-0,015	-0,015	1,815	NAN	
2,407	1,83	-0,005	-0,005	1,83	NAN	
2,501	1,935	-0,01	-0,01	1,935	NAN	
2,601	2,055	-0,015	-0,015	2,055	NAN	
2,701	2,175	-0,015	-0,015	2,175	NAN	
2,801	2,31	-0,01	-0,01	2,31	NAN	
2,901	2,415	-0,01	-0,01	2,415	NAN	
3,001	2,535	-0,01	-0,01	2,535	NAN	
3,101	2,64	-0,015	-0,015	2,64	NAN	
3,201	2,775	-0,01	-0,01	2,775	NAN	
3,396	2,985	-0,02	-0,02	2,985	NAN	
3,407	3	-0,005	-0,005	3	NAN	
3,501	3,105	-0,015	-0,015	3,105	NAN	
3,601	3,225	-0,015	-0,015	3,225	NAN	
3,701	3,33	-0,01	-0,01	3,33	NAN	
3,801	3,45	-0,01	-0,01	3,45	NAN	
3,901	3,555	-0,005	-0,005	3,555	NAN	
4,001	3,66	-0,01	-0,01	3,66	NAN	
4,101	3,78	-0,005	-0,005	3,78	NAN	
4,201	3,885	-0,005	-0,005	3,885	NAN	
4,412	4,125	0	0	4,125	NAN	
4,422	4,125	0,01	0,01	4,125	NAN	
4,501	4,215	0,005	0,005	4,215	NAN	
4,601	4,32	0,01	0,01	4,32	NAN	
4,701	4,425	0,015	0,015	4,425	NAN	
4,801	4,545	0,015	0,015	4,545	NAN	
4,901	4,65	0,02	0,02	4,65	NAN	
5,001	4,74	0,025	0,025	4,74	NAN	
5,101	4,845	0,03	0,03	4,845	NAN	
5,201	4,965	0,04	0,04	4,965	NAN	
5,411	5,175	0,045	0,045	5,175	NAN	
5,422	5,175	0,065	0,065	5,175	NAN	
5,501	5,265	0,06	0,06	5,265	NAN	
5,601	5,37	0,065	0,065	5,37	NAN	
5,701	5,475	0,075	0,075	5,475	NAN	
5,801	5,565	0,085	0,085	5,565	NAN	
5,901	5,67	0,095	0,095	5,67	NAN	
6,001	5,775	0,11	0,11	5,775	NAN	
6,101	5,865	0,125	0,125	5,865	NAN	
6,201	5,97	0,125	0,125	5,97	NAN	
6,411	6,195	0,135	0,135	6,195	NAN	
6,422	6,195	0,15	0,15	6,195	NAN	
6,501	6,27	0,14	0,14	6,27	NAN	
6,601	6,36	0,13	0,13	6,36	NAN	
6,701	6,465	0,12	0,12	6,465	NAN	
6,801	6,57	0,11	0,11	6,57	NAN	
6,901	6,66	0,11	0,11	6,66	NAN	
7,001	6,75	0,105	0,105	6,75	NAN	
7,101	6,855	0,095	0,095	6,855	NAN	
7,201	6,93	0,08	0,08	6,93	NAN	
7,411	7,14	0,07	0,07	7,14	NAN	
7,422	7,155	0,08	0,08	7,155	NAN	
7,501	7,215	0,07	0,07	7,215	NAN	
7,601	7,32	0,07	0,07	7,32	NAN	
7,701	7,41	0,07	0,07	7,41	NAN	
7,801	7,5	0,075	0,075	7,5	NAN	
7,901	7,59	0,075	0,075	7,59	NAN	
8,001	7,68	0,07	0,07	7,68	NAN	
8,101	7,77	0,075	0,075	7,77	NAN	
8,201	7,875	0,085	0,085	7,875	NAN	
8,411	8,055	0,085	0,085	8,055	NAN	
8,421	8,055	0,105	0,105	8,055	NAN	
8,501	8,145	0,1	0,1	8,145	NAN	
8,601	8,22	0,11	0,11	8,22	NAN	
8,701	8,31	0,115	0,115	8,31	NAN	
8,801	8,4	0,12	0,12	8,4	NAN	
8,901	8,475	0,13	0,13	8,475	NAN	
9,001	8,58	0,15	0,15	8,58	NAN	
9,101	8,655	0,155	0,155	8,655	NAN	
9,201	8,745	0,17	0,17	8,745	NAN	
