MIN=0	0	-10	-0,5	0	0	
MAX=10	30	10	5	27	5	
SCALE=5	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,255	-0,02	-0,02	0,255	NAN	
0,101	0,24	-0,02	-0,02	0,24	NAN	
0,201	0,24	-0,025	-0,025	0,24	NAN	
0,3	0,375	-0,02	-0,02	0,375	NAN	
0,401	0,51	-0,02	-0,02	0,51	NAN	
0,501	0,63	-0,015	-0,015	0,63	NAN	
0,601	0,765	-0,02	-0,02	0,765	NAN	
0,701	0,885	-0,015	-0,015	0,885	NAN	
0,8	1,005	-0,02	-0,02	1,005	NAN	
0,901	1,14	-0,02	-0,02	1,14	NAN	
1,001	1,26	-0,02	-0,02	1,26	NAN	
1,101	1,395	-0,025	-0,025	1,395	NAN	
1,201	1,5	-0,015	-0,015	1,5	NAN	
1,301	1,62	-0,015	-0,015	1,62	NAN	
1,401	1,755	-0,02	-0,02	1,755	NAN	
1,501	1,86	-0,02	-0,02	1,86	NAN	
1,601	1,98	-0,015	-0,015	1,98	NAN	
1,701	2,1	-0,02	-0,02	2,1	NAN	
1,801	2,22	-0,02	-0,02	2,22	NAN	
1,901	2,34	-0,015	-0,015	2,34	NAN	
2,001	2,46	-0,025	-0,025	2,46	NAN	
2,101	2,58	-0,02	-0,02	2,58	NAN	
2,201	2,685	-0,015	-0,015	2,685	NAN	
2,301	2,805	-0,015	-0,015	2,805	NAN	
2,401	2,925	-0,02	-0,02	2,925	NAN	
2,501	3,045	-0,015	-0,015	3,045	NAN	
2,601	3,15	-0,02	-0,02	3,15	NAN	
2,701	3,255	-0,015	-0,015	3,255	NAN	
2,801	3,375	-0,02	-0,02	3,375	NAN	
2,901	3,495	-0,02	-0,02	3,495	NAN	
3,001	3,585	-0,02	-0,02	3,585	NAN	
3,101	3,705	-0,015	-0,015	3,705	NAN	
3,201	3,81	-0,015	-0,015	3,81	NAN	
3,301	3,93	-0,01	-0,01	3,93	NAN	
3,401	4,035	-0,01	-0,01	4,035	NAN	
3,501	4,14	-0,01	-0,01	4,14	NAN	
3,601	4,26	-0,01	-0,01	4,26	NAN	
3,701	4,365	0	0	4,365	NAN	
3,801	4,47	0,005	0,005	4,47	NAN	
3,901	4,575	0	0	4,575	NAN	
4,001	4,68	0,01	0,01	4,68	NAN	
4,101	4,785	0,01	0,01	4,785	NAN	
4,201	4,89	0,015	0,015	4,89	NAN	
4,301	4,995	0,025	0,025	4,995	NAN	
4,401	5,1	0,025	0,025	5,1	NAN	
4,501	5,205	0,03	0,03	5,205	NAN	
4,601	5,31	0,035	0,035	5,31	NAN	
4,701	5,4	0,05	0,05	5,4	NAN	
4,801	5,505	0,055	0,055	5,505	NAN	
4,901	5,61	0,065	0,065	5,61	NAN	
5,001	5,7	0,075	0,075	5,7	NAN	
5,101	5,805	0,085	0,085	5,805	NAN	
5,201	5,91	0,1	0,1	5,91	NAN	
5,301	6	0,11	0,11	6	NAN	
5,401	6,105	0,105	0,105	6,105	NAN	
5,501	6,21	0,105	0,105	6,21	NAN	
5,601	6,3	0,1	0,1	6,3	NAN	
5,701	6,405	0,095	0,095	6,405	NAN	
5,801	6,495	0,09	0,09	6,495	NAN	
5,901	6,585	0,085	0,085	6,585	NAN	
6,001	6,69	0,08	0,08	6,69	NAN	
6,101	6,78	0,07	0,07	6,78	NAN	
6,201	6,87	0,065	0,065	6,87	NAN	
6,301	6,975	0,055	0,055	6,975	NAN	
6,401	7,065	0,055	0,055	7,065	NAN	
6,501	7,17	0,05	0,05	7,17	NAN	
6,601	7,26	0,055	0,055	7,26	NAN	
6,701	7,35	0,05	0,05	7,35	NAN	
6,801	7,44	0,05	0,05	7,44	NAN	
6,901	7,53	0,045	0,045	7,53	NAN	
7,001	7,62	0,05	0,05	7,62	NAN	
7,101	7,71	0,05	0,05	7,71	NAN	
7,201	7,8	0,055	0,055	7,8	NAN	
7,301	7,89	0,06	0,06	7,89	NAN	
7,401	7,98	0,07	0,07	7,98	NAN	
7,501	8,07	0,075	0,075	8,07	NAN	
7,601	8,175	0,075	0,075	8,175	NAN	
7,701	8,25	0,085	0,085	8,25	NAN	
7,801	8,34	0,1	0,1	8,34	NAN	
7,901	8,43	0,105	0,105	8,43	NAN	
8,001	8,52	0,115	0,115	8,52	NAN	
8,101	8,595	0,12	0,12	8,595	NAN	
8,201	8,685	0,13	0,13	8,685	NAN	
8,301	8,775	0,145	0,145	8,775	NAN	
8,401	8,85	0,155	0,155	8,85	NAN	
8,501	8,94	0,17	0,17	8,94	NAN	
