MIN=0	0	-10	-0,5	0	0	
MAX=160	30	10	5	27	5	
SCALE=50	10	5	1	10	1	
DEC=1	2	2	1	1	3	
DEF="Tiempo" t / s	"Tensión" U_A1 / V	"Tensión" U_B1 / V	"Intensidad" I / u.a.	"Voltaje acelerador" Vac / V	"Frecuencia" f / Hz	
0	0,24	-0,02	-0,02	0,24	NAN	
0,1	0,24	-0,015	-0,015	0,24	NAN	
0,201	0,255	-0,015	-0,015	0,255	NAN	
0,3	0,24	-0,015	-0,015	0,24	NAN	
0,4	0,24	-0,02	-0,02	0,24	NAN	
0,501	0,24	-0,02	-0,02	0,24	NAN	
0,6	0,24	-0,02	-0,02	0,24	NAN	
0,701	0,24	-0,015	-0,015	0,24	NAN	
0,855	0,24	-0,005	-0,005	0,24	NAN	
0,9	0,24	-0,02	-0,02	0,24	NAN	
1,001	0,24	-0,01	-0,01	0,24	NAN	
1,1	0,24	-0,02	-0,02	0,24	NAN	
1,201	0,24	-0,02	-0,02	0,24	NAN	
1,301	0,24	-0,015	-0,015	0,24	NAN	
1,4	0,255	-0,02	-0,02	0,255	NAN	
1,501	0,24	-0,01	-0,01	0,24	NAN	
1,6	0,255	-0,015	-0,015	0,255	NAN	
1,701	0,255	-0,015	-0,015	0,255	NAN	
1,871	0,24	-0,01	-0,01	0,24	NAN	
1,9	0,24	-0,01	-0,01	0,24	NAN	
2,001	0,24	-0,01	-0,01	0,24	NAN	
2,101	0,24	-0,01	-0,01	0,24	NAN	
2,201	0,255	-0,015	-0,015	0,255	NAN	
2,301	0,405	-0,015	-0,015	0,405	NAN	
2,4	0,525	-0,015	-0,015	0,525	NAN	
2,501	0,645	-0,01	-0,01	0,645	NAN	
2,601	0,78	-0,005	-0,005	0,78	NAN	
2,701	0,9	-0,01	-0,01	0,9	NAN	
2,871	1,125	-0,005	-0,005	1,125	NAN	
2,901	1,155	0	0	1,155	NAN	
3,001	1,275	-0,005	-0,005	1,275	NAN	
3,101	1,395	-0,005	-0,005	1,395	NAN	
3,201	1,515	-0,005	-0,005	1,515	NAN	
3,301	1,635	-0,005	-0,005	1,635	NAN	
3,401	1,77	-0,005	-0,005	1,77	NAN	
3,501	1,89	-0,01	-0,01	1,89	NAN	
3,601	2,01	-0,005	-0,005	2,01	NAN	
3,701	2,115	-0,005	-0,005	2,115	NAN	
3,871	2,325	0	0	2,325	NAN	
3,901	2,355	-0,01	-0,01	2,355	NAN	
4,001	2,475	-0,005	-0,005	2,475	NAN	
4,101	2,595	-0,01	-0,01	2,595	NAN	
4,201	2,715	0	0	2,715	NAN	
4,301	2,835	-0,005	-0,005	2,835	NAN	
4,401	2,94	-0,005	-0,005	2,94	NAN	
4,501	3,06	-0,005	-0,005	3,06	NAN	
4,601	3,165	0	0	3,165	NAN	
4,701	3,285	-0,005	-0,005	3,285	NAN	
4,871	3,465	-0,005	-0,005	3,465	NAN	
4,901	3,495	0	0	3,495	NAN	
5,001	3,615	-0,005	-0,005	3,615	NAN	
5,101	3,72	0	0	3,72	NAN	
5,201	3,84	0,005	0,005	3,84	NAN	
5,301	3,945	0,005	0,005	3,945	NAN	
5,401	4,05	0,005	0,005	4,05	NAN	
5,501	4,17	0,005	0,005	4,17	NAN	
